CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,GenderIndex,Geography_France,Geography_Germany,features_raw,features
707.0,73.0,6.0,66573.17,1.0,1.0,1.0,62768.8,0.0,0.0,0.0,0.0,"[707.0,73.0,6.0,66573.17,1.0,1.0,1.0,62768.8,0.0,0.0,0.0]","[0.587211025956126,2.9984595707620834,0.3314955298804156,-0.2593841775609257,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.6668281539387511,-1.0020439117270565,0.0,0.0]"
598.0,35.0,8.0,0.0,3.0,0.0,1.0,88658.73,0.0,1.0,0.0,0.0,"[598.0,35.0,8.0,0.0,3.0,0.0,1.0,88658.73,1.0,0.0,0.0]","[-0.5200402451661996,-0.5839752033243798,1.0216450537664428,-1.3500498587716774,2.2596375296027857,-1.522181565762243,1.097616608426526,-0.21766964349629794,0.9978367626780669,0.0,0.0]"
655.0,37.0,4.0,0.0,2.0,1.0,1.0,142415.97,0.0,0.0,0.0,0.0,"[655.0,37.0,4.0,0.0,2.0,1.0,1.0,142415.97,0.0,0.0,0.0]","[0.05898106175097981,-0.3954260046882502,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.7149524935236734,-1.0020439117270565,0.0,0.0]"
639.0,77.0,6.0,80926.02,2.0,1.0,1.0,55829.25,0.0,0.0,0.0,0.0,"[639.0,77.0,6.0,80926.02,2.0,1.0,1.0,55829.25,0.0,0.0,0.0]","[-0.10355123492752669,3.375557968034343,0.3314955298804156,-0.02424198855947446,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.7872208294361713,-1.0020439117270565,0.0,0.0]"
589.0,41.0,7.0,92618.62,1.0,1.0,1.0,101178.85,0.0,1.0,0.0,0.0,"[589.0,41.0,7.0,92618.62,1.0,1.0,1.0,101178.85,1.0,0.0,0.0]","[-0.6114646620478594,-0.01832760741599087,0.6765702918234291,0.16731742710489642,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.00046092760711740895,0.9978367626780669,0.0,0.0]"
660.0,38.0,4.0,0.0,2.0,0.0,0.0,88080.43,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[660.0,38.0,4.0,2.0,88080.43])","[0.10977240446301309,-0.30115140537018537,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-0.2277024387409692,-1.0020439117270565,0.0,0.0]"
666.0,37.0,2.0,158468.76,1.0,0.0,1.0,93266.01,0.0,1.0,0.0,0.0,"[666.0,37.0,2.0,158468.76,1.0,0.0,1.0,93266.01,1.0,0.0,0.0]","[0.17072201571745302,-0.3954260046882502,-1.0488035178916386,1.246137735660481,-0.7533367921066616,-1.522181565762243,1.097616608426526,-0.13773899007269635,0.9978367626780669,0.0,0.0]"
696.0,44.0,8.0,161889.79,1.0,0.0,0.0,75562.47,0.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[696.0,44.0,8.0,161889.79,1.0,75562.47])","[0.4754700719896527,0.2644961905382036,1.0216450537664428,1.3021843384494487,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-0.44487368128114635,-1.0020439117270565,0.0,0.0]"
667.0,34.0,5.0,0.0,2.0,1.0,0.0,163830.64,0.0,1.0,0.0,0.0,"[667.0,34.0,5.0,0.0,2.0,1.0,0.0,163830.64,1.0,0.0,0.0]","[0.18088028425985966,-0.6782498026424446,-0.01357923206259799,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.0864707355126124,0.9978367626780669,0.0,0.0]"
596.0,20.0,3.0,187294.46,1.0,1.0,0.0,103456.47,0.0,0.0,0.0,0.0,"[596.0,20.0,3.0,187294.46,1.0,1.0,0.0,103456.47,0.0,0.0,0.0]","[-0.5403567822510129,-1.9980941930953522,-0.7037287559486252,1.7183880690436855,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.03905298403937751,-1.0020439117270565,0.0,0.0]"
430.0,31.0,5.0,0.0,1.0,1.0,0.0,95655.16,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[430.0,31.0,5.0,1.0,1.0,95655.16])","[-2.226629360290518,-0.9610736005966392,-0.01357923206259799,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.0962901698084627,-1.0020439117270565,0.0,0.0]"
599.0,28.0,7.0,119706.22,1.0,0.0,0.0,31190.42,0.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[599.0,28.0,7.0,119706.22,1.0,31190.42])","[-0.509881976623793,-1.2438973985508337,0.6765702918234291,0.6110925351005704,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,-1.2146742903703969,-1.0020439117270565,0.0,0.0]"
633.0,39.0,9.0,129189.15,2.0,0.0,0.0,170998.83,0.0,1.0,0.0,0.0,"[633.0,39.0,9.0,129189.15,2.0,0.0,0.0,170998.83,1.0,0.0,0.0]","[-0.16450084618196661,-0.20687680605212053,1.3667198157094562,0.7664510122216669,0.7531503687480621,-1.522181565762243,-0.9109521897380475,1.2108300343971008,0.9978367626780669,0.0,0.0]"
733.0,39.0,1.0,0.0,2.0,1.0,1.0,141841.31,0.0,0.0,0.0,0.0,"[733.0,39.0,1.0,0.0,2.0,1.0,1.0,141841.31,0.0,0.0,0.0]","[0.851326008058699,-0.20687680605212053,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.7049828478115814,-1.0020439117270565,0.0,0.0]"
489.0,58.0,4.0,0.0,2.0,1.0,1.0,191419.32,0.0,0.0,0.0,0.0,"[489.0,58.0,4.0,0.0,2.0,1.0,1.0,191419.32,0.0,0.0,0.0]","[-1.627291516288525,1.584340580991111,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.565100473556458,-1.0020439117270565,0.0,0.0]"
714.0,34.0,5.0,0.0,2.0,1.0,0.0,193040.32,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[714.0,34.0,5.0,2.0,1.0,193040.32])","[0.6583189057529725,-0.6782498026424446,-0.01357923206259799,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.5932228340814658,-1.0020439117270565,0.0,0.0]"
626.0,23.0,6.0,85897.95,1.0,1.0,0.0,109742.8,0.0,1.0,0.0,0.0,"[626.0,23.0,6.0,85897.95,1.0,1.0,0.0,109742.8,1.0,0.0,0.0]","[-0.23560872597881322,-1.7152703951411576,0.3314955298804156,0.057212949223752106,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.14811309424244518,0.9978367626780669,0.0,0.0]"
812.0,29.0,6.0,0.0,2.0,0.0,0.0,168023.6,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[812.0,29.0,6.0,2.0,168023.6])","[1.6538292229088247,-1.1496227992327688,0.3314955298804156,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,1.1592134454366945,-1.0020439117270565,0.0,0.0]"
583.0,36.0,8.0,0.0,2.0,0.0,1.0,5571.59,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,6,7],[583.0,36.0,8.0,2.0,1.0,5571.59])","[-0.6724142733022994,-0.489700604006315,1.0216450537664428,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,-1.659129548537508,-1.0020439117270565,0.0,0.0]"
748.0,40.0,3.0,103499.09,2.0,0.0,0.0,38153.19,0.0,1.0,0.0,0.0,"[748.0,40.0,3.0,103499.09,2.0,0.0,0.0,38153.19,1.0,0.0,0.0]","[1.0037000361947988,-0.11260220673405569,-0.7037287559486252,0.34557174824422554,0.7531503687480621,-1.522181565762243,-0.9109521897380475,-1.0938787763711932,0.9978367626780669,0.0,0.0]"
753.0,38.0,9.0,151766.71,1.0,1.0,1.0,180829.99,0.0,1.0,0.0,0.0,"[753.0,38.0,9.0,151766.71,1.0,1.0,1.0,180829.99,1.0,0.0,0.0]","[1.054491378906832,-0.30115140537018537,1.3667198157094562,1.1363383085225134,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.3813885944828725,0.9978367626780669,0.0,0.0]"
634.0,36.0,1.0,0.0,1.0,1.0,1.0,143960.72,0.0,1.0,0.0,0.0,"[634.0,36.0,1.0,0.0,1.0,1.0,1.0,143960.72,1.0,0.0,0.0]","[-0.15434257763955997,-0.489700604006315,-1.3938782798346523,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.7417520101313266,0.9978367626780669,0.0,0.0]"
699.0,36.0,2.0,123601.56,2.0,1.0,0.0,103557.85,0.0,0.0,0.0,0.0,"[699.0,36.0,2.0,123601.56,2.0,1.0,0.0,103557.85,0.0,0.0,0.0]","[0.5059448776168727,-0.489700604006315,-1.0488035178916386,0.6749097403597986,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.04081180261434693,-1.0020439117270565,0.0,0.0]"
606.0,35.0,0.0,135984.15,2.0,1.0,0.0,186778.89,0.0,1.0,0.0,0.0,"[606.0,35.0,0.0,135984.15,2.0,1.0,0.0,186778.89,1.0,0.0,0.0]","[-0.43877409682694635,-0.5839752033243798,-1.7389530417776657,0.8777732356312936,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.484594708318295,0.9978367626780669,0.0,0.0]"
638.0,35.0,1.0,0.0,2.0,1.0,0.0,165370.66,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[638.0,35.0,1.0,2.0,1.0,165370.66])","[-0.11370950346993335,-0.5839752033243798,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.1131881924254579,-1.0020439117270565,0.0,0.0]"
528.0,32.0,4.0,85615.66,2.0,1.0,0.0,156192.43,0.0,1.0,0.0,0.0,"[528.0,32.0,4.0,85615.66,2.0,1.0,0.0,156192.43,1.0,0.0,0.0]","[-1.2311190431346655,-0.8667990012785743,-0.35865399400561154,0.052588203021205704,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.9539571664899593,0.9978367626780669,0.0,0.0]"
614.0,36.0,5.0,0.0,2.0,1.0,0.0,130610.78,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[614.0,36.0,5.0,2.0,1.0,130610.78])","[-0.3575079484876931,-0.489700604006315,-0.01357923206259799,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.5101469356913368,-1.0020439117270565,0.0,0.0]"
742.0,29.0,4.0,0.0,2.0,1.0,1.0,180066.59,0.0,1.0,0.0,0.0,"[742.0,29.0,4.0,0.0,2.0,1.0,1.0,180066.59,1.0,0.0,0.0]","[0.9427504249403589,-1.1496227992327688,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.3681445414139086,0.9978367626780669,0.0,0.0]"
718.0,35.0,3.0,97560.16,1.0,1.0,1.0,53511.74,0.0,0.0,0.0,0.0,"[718.0,35.0,3.0,97560.16,1.0,1.0,1.0,53511.74,0.0,0.0,0.0]","[0.6989519799225992,-0.5839752033243798,-0.7037287559486252,0.24827448668806165,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.8274267836251356,-1.0020439117270565,0.0,0.0]"
712.0,39.0,5.0,163097.55,2.0,1.0,1.0,23702.42,0.0,1.0,0.0,0.0,"[712.0,39.0,5.0,163097.55,2.0,1.0,1.0,23702.42,1.0,0.0,0.0]","[0.6380023686681592,-0.20687680605212053,-0.01357923206259799,1.3219710240337323,0.7531503687480621,0.6568705569879226,1.097616608426526,-1.3445819002477928,0.9978367626780669,0.0,0.0]"
659.0,20.0,8.0,0.0,2.0,0.0,0.0,112572.02,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,7],[659.0,20.0,8.0,2.0,112572.02])","[0.09961413592060643,-1.9980941930953522,1.0216450537664428,-1.3500498587716774,0.7531503687480621,-1.522181565762243,-0.9109521897380475,0.19719658890287872,-1.0020439117270565,0.0,0.0]"
790.0,20.0,8.0,0.0,2.0,1.0,0.0,168152.76,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[790.0,20.0,8.0,2.0,1.0,168152.76])","[1.4303473149758783,-1.9980941930953522,1.0216450537664428,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.161454212916898,-1.0020439117270565,0.0,0.0]"
728.0,43.0,5.0,0.0,1.0,1.0,1.0,120088.17,0.0,1.0,0.0,0.0,"[728.0,43.0,5.0,0.0,1.0,1.0,1.0,120088.17,1.0,0.0,0.0]","[0.8005346653466657,0.17022159122013877,-0.01357923206259799,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.32759256673140286,0.9978367626780669,0.0,0.0]"
596.0,32.0,4.0,0.0,2.0,0.0,1.0,146504.35,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,6,7],[596.0,32.0,4.0,2.0,1.0,146504.35])","[-0.5403567822510129,-0.8667990012785743,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,0.7858808688001889,-1.0020439117270565,0.0,0.0]"
610.0,40.0,9.0,0.0,1.0,1.0,1.0,149602.54,0.0,0.0,0.0,0.0,"[610.0,40.0,9.0,0.0,1.0,1.0,1.0,149602.54,0.0,0.0,0.0]","[-0.3981410226573197,-0.11260220673405569,1.3667198157094562,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.8396306628501422,-1.0020439117270565,0.0,0.0]"
700.0,30.0,4.0,116377.48,1.0,1.0,1.0,134417.31,0.0,1.0,0.0,0.0,"[700.0,30.0,4.0,116377.48,1.0,1.0,1.0,134417.31,1.0,0.0,0.0]","[0.5161031461592793,-1.0553481999147039,-0.35865399400561154,0.5565579158286703,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.576185559386129,0.9978367626780669,0.0,0.0]"
651.0,37.0,10.0,117791.06,2.0,1.0,1.0,75837.58,0.0,1.0,0.0,0.0,"[651.0,37.0,10.0,117791.06,2.0,1.0,1.0,75837.58,1.0,0.0,0.0]","[0.018347987581353184,-0.3954260046882502,1.71179457765247,0.5797165425494032,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.4401008604273308,0.9978367626780669,0.0,0.0]"
542.0,26.0,2.0,0.0,2.0,1.0,1.0,54869.54,0.0,1.0,0.0,0.0,"[542.0,26.0,2.0,0.0,2.0,1.0,1.0,54869.54,1.0,0.0,0.0]","[-1.0889032835409722,-1.4324465971869633,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.8038706200712455,0.9978367626780669,0.0,0.0]"
686.0,35.0,8.0,105419.73,1.0,1.0,0.0,35356.46,0.0,1.0,0.0,0.0,"[686.0,35.0,8.0,105419.73,1.0,1.0,0.0,35356.46,1.0,0.0,0.0]","[0.3738873865655861,-0.5839752033243798,1.0216450537664428,0.3770375194244264,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-1.1423986094070384,0.9978367626780669,0.0,0.0]"
609.0,32.0,4.0,99883.16,1.0,1.0,1.0,120594.85,0.0,0.0,0.0,0.0,"[609.0,32.0,4.0,99883.16,1.0,1.0,1.0,120594.85,0.0,0.0,0.0]","[-0.40829929119972636,-0.8667990012785743,-0.35865399400561154,0.2863321062584167,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.33638284287625864,-1.0020439117270565,0.0,0.0]"
759.0,44.0,2.0,111095.58,2.0,1.0,0.0,100137.7,0.0,0.0,0.0,0.0,"[759.0,44.0,2.0,111095.58,2.0,1.0,0.0,100137.7,0.0,0.0,0.0]","[1.115440990161272,0.2644961905382036,-1.0488035178916386,0.4700247514685074,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.018523602289789942,-1.0020439117270565,0.0,0.0]"
544.0,22.0,4.0,0.0,2.0,1.0,0.0,70007.67,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[544.0,22.0,4.0,2.0,1.0,70007.67])","[-1.068586746456159,-1.8095449944592226,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.5412426438007724,-1.0020439117270565,0.0,0.0]"
490.0,40.0,6.0,156111.08,1.0,0.0,0.0,190889.13,0.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[490.0,40.0,6.0,156111.08,1.0,190889.13])","[-1.6171332477461184,-0.11260220673405569,0.3314955298804156,1.2075119549852182,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,1.55590232776574,-1.0020439117270565,0.0,0.0]"
622.0,40.0,4.0,99799.76,2.0,1.0,0.0,197372.13,0.0,0.0,0.0,0.0,"[622.0,40.0,4.0,99799.76,2.0,1.0,0.0,197372.13,0.0,0.0,0.0]","[-0.27624180014843985,-0.11260220673405569,-0.35865399400561154,0.2849657672691064,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.6683744210930849,-1.0020439117270565,0.0,0.0]"
610.0,37.0,10.0,140363.95,2.0,1.0,1.0,129563.86,0.0,1.0,0.0,0.0,"[610.0,37.0,10.0,140363.95,2.0,1.0,1.0,129563.86,1.0,0.0,0.0]","[-0.3981410226573197,-0.3954260046882502,1.71179457765247,0.9495273304200331,0.7531503687480621,0.6568705569879226,1.097616608426526,0.4919841585902627,0.9978367626780669,0.0,0.0]"
795.0,36.0,1.0,151844.64,1.0,1.0,1.0,135388.89,0.0,1.0,0.0,0.0,"[795.0,36.0,1.0,151844.64,1.0,1.0,1.0,135388.89,1.0,0.0,0.0]","[1.4811386576879115,-0.489700604006315,-1.3938782798346523,1.137615032712405,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.5930412799529936,0.9978367626780669,0.0,0.0]"
557.0,27.0,2.0,0.0,2.0,0.0,1.0,4497.55,0.0,1.0,0.0,0.0,"[557.0,27.0,2.0,0.0,2.0,0.0,1.0,4497.55,1.0,0.0,0.0]","[-0.9365292554048724,-1.3381719978688984,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,-1.677762824353843,0.9978367626780669,0.0,0.0]"
824.0,49.0,8.0,133231.48,1.0,1.0,1.0,67885.37,0.0,0.0,0.0,0.0,"[824.0,49.0,8.0,133231.48,1.0,1.0,1.0,67885.37,0.0,0.0,0.0]","[1.7757284454177047,0.7358691871285278,1.0216450537664428,0.8326763489921508,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.5780619440735819,-1.0020439117270565,0.0,0.0]"
694.0,47.0,4.0,0.0,2.0,1.0,0.0,197528.62,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[694.0,47.0,4.0,2.0,1.0,197528.62])","[0.4551535349048394,0.547319988492398,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,1.6710893305308134,-1.0020439117270565,0.0,0.0]"
566.0,54.0,4.0,118614.6,2.0,1.0,1.0,172601.62,0.0,0.0,0.0,0.0,"[566.0,54.0,4.0,118614.6,2.0,1.0,1.0,172601.62,0.0,0.0,0.0]","[-0.8451048385232126,1.2072421837188518,-0.35865399400561154,0.5932085666651891,0.7531503687480621,0.6568705569879226,1.097616608426526,1.2386364737714854,-1.0020439117270565,0.0,0.0]"
545.0,37.0,9.0,95829.13,2.0,0.0,1.0,104936.88,0.0,0.0,0.0,0.0,"[545.0,37.0,9.0,95829.13,2.0,0.0,1.0,104936.88,0.0,0.0,0.0]","[-1.0584284779137523,-0.3954260046882502,1.3667198157094562,0.21991508883835362,0.7531503687480621,-1.522181565762243,1.097616608426526,0.0647362806123738,-1.0020439117270565,0.0,0.0]"
798.0,36.0,1.0,0.0,2.0,1.0,1.0,159044.1,0.0,0.0,0.0,0.0,"[798.0,36.0,1.0,0.0,2.0,1.0,1.0,159044.1,0.0,0.0,0.0]","[1.5116134633151317,-0.489700604006315,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,1.0034301410972077,-1.0020439117270565,0.0,0.0]"
641.0,50.0,6.0,153590.73,2.0,1.0,1.0,130910.78,0.0,0.0,0.0,0.0,"[641.0,50.0,6.0,153590.73,2.0,1.0,1.0,130910.78,0.0,0.0,0.0]","[-0.08323469784271338,0.8301437864465926,0.3314955298804156,1.166221157962341,0.7531503687480621,0.6568705569879226,1.097616608426526,0.5153515674973222,-1.0020439117270565,0.0,0.0]"
623.0,35.0,0.0,130557.24,1.0,1.0,1.0,47880.71,0.0,1.0,0.0,0.0,"[623.0,35.0,0.0,130557.24,1.0,1.0,1.0,47880.71,1.0,0.0,0.0]","[-0.2660835316060332,-0.5839752033243798,-1.7389530417776657,0.7888643780236504,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.9251182430866625,0.9978367626780669,0.0,0.0]"
644.0,40.0,8.0,93183.19,1.0,1.0,0.0,73882.49,0.0,0.0,0.0,0.0,"[644.0,40.0,8.0,93183.19,1.0,1.0,0.0,73882.49,0.0,0.0,0.0]","[-0.05275989221549341,-0.11260220673405569,1.0216450537664428,0.17656675568037453,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.4740192724192109,-1.0020439117270565,0.0,0.0]"
500.0,30.0,2.0,125495.64,2.0,1.0,1.0,68807.47,0.0,0.0,0.0,0.0,"[500.0,30.0,2.0,125495.64,2.0,1.0,1.0,68807.47,0.0,0.0,0.0]","[-1.5155505623220518,-1.0553481999147039,-1.0488035178916386,0.7059403800824926,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.5620646407792512,-1.0020439117270565,0.0,0.0]"
670.0,43.0,1.0,97792.21,1.0,0.0,0.0,120225.62,0.0,0.0,0.0,0.0,"(11,[0,1,2,3,4,7],[670.0,43.0,1.0,97792.21,1.0,120225.62])","[0.21135508988707966,0.17022159122013877,-1.3938782798346523,0.2520761529047216,-0.7533367921066616,-1.522181565762243,-0.9109521897380475,0.32997715553717843,-1.0020439117270565,0.0,0.0]"
814.0,72.0,2.0,0.0,2.0,0.0,1.0,130853.03,0.0,1.0,0.0,0.0,"[814.0,72.0,2.0,0.0,2.0,0.0,1.0,130853.03,1.0,0.0,0.0]","[1.674145759993638,2.904184971444019,-1.0488035178916386,-1.3500498587716774,0.7531503687480621,-1.522181565762243,1.097616608426526,0.5143496758746701,0.9978367626780669,0.0,0.0]"
850.0,81.0,1.0,0.0,2.0,1.0,1.0,59568.24,0.0,1.0,0.0,0.0,"[850.0,81.0,1.0,0.0,2.0,1.0,1.0,59568.24,1.0,0.0,0.0]","[2.0398434275202777,3.7526563653066023,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,-0.7223539418486334,0.9978367626780669,0.0,0.0]"
578.0,46.0,5.0,113226.47,1.0,1.0,0.0,56770.76,0.0,0.0,0.0,0.0,"[578.0,46.0,5.0,113226.47,1.0,1.0,0.0,56770.76,0.0,0.0,0.0]","[-0.7232056160143326,0.45304538917433324,-0.01357923206259799,0.5049350403046133,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.7708867864639936,-1.0020439117270565,0.0,0.0]"
601.0,28.0,6.0,0.0,2.0,1.0,0.0,14665.28,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[601.0,28.0,6.0,2.0,1.0,14665.28])","[-0.48956543953897963,-1.2438973985508337,0.3314955298804156,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.501365187844936,-1.0020439117270565,0.0,0.0]"
755.0,42.0,2.0,119919.12,1.0,1.0,0.0,156868.21,0.0,0.0,0.0,0.0,"[755.0,42.0,2.0,119919.12,1.0,1.0,0.0,156868.21,0.0,0.0,0.0]","[1.0748079159916455,0.07594699190207396,-1.0488035178916386,0.614580467604457,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,0.9656811200961221,-1.0020439117270565,0.0,0.0]"
723.0,28.0,4.0,0.0,2.0,1.0,1.0,123885.88,0.0,0.0,0.0,0.0,"[723.0,28.0,4.0,0.0,2.0,1.0,1.0,123885.88,0.0,0.0,0.0]","[0.7497433226346324,-1.2438973985508337,-0.35865399400561154,-1.3500498587716774,0.7531503687480621,0.6568705569879226,1.097616608426526,0.3934781742510992,-1.0020439117270565,0.0,0.0]"
777.0,43.0,1.0,0.0,2.0,1.0,0.0,21785.91,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[777.0,43.0,1.0,2.0,1.0,21785.91])","[1.298289823924592,0.17022159122013877,-1.3938782798346523,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-1.377830996589423,-1.0020439117270565,0.0,0.0]"
697.0,42.0,10.0,0.0,2.0,1.0,0.0,61312.15,0.0,1.0,0.0,0.0,"[697.0,42.0,10.0,0.0,2.0,1.0,0.0,61312.15,1.0,0.0,0.0]","[0.48562834053205933,0.07594699190207396,1.71179457765247,-1.3500498587716774,0.7531503687480621,0.6568705569879226,-0.9109521897380475,-0.6920992436727132,0.9978367626780669,0.0,0.0]"
555.0,29.0,4.0,128744.04,1.0,1.0,1.0,47454.93,0.0,0.0,0.0,0.0,"[555.0,29.0,4.0,128744.04,1.0,1.0,1.0,47454.93,0.0,0.0,0.0]","[-0.9568457924896858,-1.1496227992327688,-0.35865399400561154,0.75915879222728,-0.7533367921066616,0.6568705569879226,1.097616608426526,-0.9325050035211706,-1.0020439117270565,0.0,0.0]"
688.0,38.0,7.0,123544.21,1.0,1.0,1.0,157664.02,0.0,1.0,0.0,0.0,"[688.0,38.0,7.0,123544.21,1.0,1.0,1.0,157664.02,1.0,0.0,0.0]","[0.39420392365039947,-0.30115140537018537,0.6765702918234291,0.6739701775176291,-0.7533367921066616,0.6568705569879226,1.097616608426526,0.9794874468878595,0.9978367626780669,0.0,0.0]"
626.0,37.0,2.0,133968.96,2.0,1.0,0.0,148689.65,0.0,1.0,0.0,0.0,"[626.0,37.0,2.0,133968.96,2.0,1.0,0.0,148689.65,1.0,0.0,0.0]","[-0.23560872597881322,-0.3954260046882502,-1.0488035178916386,0.8447584554410293,0.7531503687480621,0.6568705569879226,-0.9109521897380475,0.8237931417522552,0.9978367626780669,0.0,0.0]"
636.0,76.0,9.0,126534.6,1.0,1.0,1.0,39789.62,0.0,0.0,0.0,0.0,"[636.0,76.0,9.0,126534.6,1.0,1.0,1.0,39789.62,0.0,0.0,0.0]","[-0.13402604055474665,3.281283368716278,1.3667198157094562,0.7229616217651513,-0.7533367921066616,0.6568705569879226,1.097616608426526,-1.0654887242836308,-1.0020439117270565,0.0,0.0]"
719.0,35.0,8.0,0.0,1.0,1.0,1.0,165162.4,0.0,1.0,0.0,0.0,"[719.0,35.0,8.0,0.0,1.0,1.0,1.0,165162.4,1.0,0.0,0.0]","[0.7091102484650058,-0.5839752033243798,1.0216450537664428,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.1095751370257427,0.9978367626780669,0.0,0.0]"
512.0,51.0,6.0,144953.31,1.0,1.0,1.0,165035.17,0.0,0.0,0.0,0.0,"[512.0,51.0,6.0,144953.31,1.0,1.0,1.0,165035.17,0.0,0.0,0.0]","[-1.393651339813172,0.9244183857646574,0.3314955298804156,1.0247146386212402,-0.7533367921066616,0.6568705569879226,1.097616608426526,1.1073678526768245,-1.0020439117270565,0.0,0.0]"
685.0,33.0,6.0,0.0,1.0,1.0,0.0,58458.26,0.0,0.0,0.0,0.0,"(11,[0,1,2,4,5,7],[685.0,33.0,6.0,1.0,1.0,58458.26])","[0.3637291180231795,-0.7725244019605094,0.3314955298804156,-1.3500498587716774,-0.7533367921066616,0.6568705569879226,-0.9109521897380475,-0.7416107325553256,-1.0020439117270565,0.0,0.0]"
